wavelength,patch1,patch2,patch3,patch4,patch5,patch6,patch7,patch8,patch9,patch10,patch11,patch12,patch13,patch14,patch15,patch16,patch17,patch18,patch19,patch20,patch21,patch22,patch23,patch24,patch25,patch26,patch27,patch28,patch29,patch30,patch31,patch32,patch33,patch34,patch35,patch36,patch37,patch38,patch39,patch40,patch41,patch42,patch43,patch44,patch45,patch46,patch47,patch48,patch49,patch50,patch51,patch52,patch53,patch54,patch55,patch56,patch57,patch58,patch59,patch60,patch61,patch62,patch63,patch64,patch65,patch66,patch67,patch68,patch69,patch70,patch71,patch72,patch73,patch74,patch75,patch76,patch77,patch78,patch79,patch80,patch81,patch82,patch83,patch84,patch85,patch86,patch87,patch88,patch89,patch90,patch91,patch92,patch93,patch94,patch95,patch96,patch97,patch98,patch99,patch100,patch101,patch102,patch103,patch104,patch105,patch106,patch107,patch108,patch109,patch110,patch111,patch112,patch113,patch114,patch115,patch116,patch117,patch118,patch119,patch120,patch121,patch122,patch123,patch124,patch125,patch126,patch127,patch128,patch129,patch130,patch131,patch132,patch133,patch134,patch135,patch136,patch137,patch138,patch139,patch140,patch141,patch142,patch143,patch144,patch145,patch146,patch147,patch148,patch149,patch150,patch151,patch152,patch153,patch154,patch155,patch156,patch157,patch158,patch159,patch160,patch161,patch162,patch163,patch164,patch165,patch166,patch167,patch168,patch169,patch170,patch171,patch172,patch173,patch174,patch175,patch176,patch177,patch178,patch179,patch180,patch181,patch182,patch183,patch184,patch185,patch186,patch187,patch188,patch189,patch190
610.0,0.0175,0.0905,0.7887,0.1995,0.5942,0.4293,0.3019,0.1973,0.1128,0.0648,0.03,0.3498,0.302,0.359,0.2012,0.1013,0.6048,0.45,0.0547,0.4742,0.6118,0.51,0.0692,0.1413,0.7395,0.1543,0.0897,0.3375,0.6831,0.0901,0.4584,0.7427,0.56,0.0951,0.0518,0.3921,0.3715,0.5717,0.1569,0.385,0.5635,0.5578,0.8489,0.3681,0.2801,0.3317,0.218,0.7698,0.1421,0.6715,0.4838,0.2549,0.5768,0.8831,0.578,0.3227,0.638,0.0967,0.6384,0.332,0.4756,0.619,0.7971,0.6021,0.8145,0.351,0.9087,0.6056,0.8333,0.1068,0.5131,0.8658,0.3325,0.3289,0.6171,0.187,0.7444,0.5864,0.1089,0.0402,0.1286,0.3549,0.0798,0.096,0.2128,0.0451,0.0515,0.067,0.064,0.0873,0.1035,0.1087,0.1212,0.3963,0.2095,0.13,0.0913,0.0989,0.2598,0.1024,0.0231,0.0199,0.0824,0.069,0.0176,0.173,0.1998,0.0364,0.0913,0.1547,0.0273,0.0376,0.2428,0.4179,0.0438,0.1959,0.3735,0.0194,0.0787,0.0647,0.2359,0.2346,0.0226,0.0857,0.3391,0.0693,0.0724,0.3537,0.199,0.1314,0.0706,0.2469,0.0119,0.0295,0.4121,0.1188,0.0544,0.0209,0.087,0.4896,0.0953,0.09,0.0552,0.0746,0.226,0.037,0.2979,0.0343,0.0204,0.1543,0.3321,0.0403,0.084,0.1625,0.054,0.2551,0.0207,0.2389,0.578,0.0948,0.336,0.1828,0.2032,0.0681,0.5082,0.0163,0.0718,0.0679,0.2116,0.2365,0.317,0.1132,0.2534,0.5343,0.445,0.6952,0.178,0.7079,0.3872,0.805,0.1464,0.388,0.585,0.8283,0.7211,0.4606,0.163,0.9572,0.2728,0.6009
615.0,0.017006241,0.090052593,0.78836168,0.1995,0.593478742,0.428499373,0.301338998,0.196864878,0.112518203,0.064502731,0.030071529,0.3772105,0.327155612,0.381506583,0.214529567,0.104962034,0.629736754,0.471838054,0.05604088,0.534369712,0.612378851,0.536190728,0.084793989,0.187595883,0.77986886,0.207174132,0.109898134,0.42782708,0.7247542,0.124536518,0.510181513,0.747147741,0.622857744,0.109266531,0.05389371,0.396787459,0.431327864,0.618010955,0.190771497,0.418803226,0.578151283,0.597044235,0.853797433,0.373627773,0.278565834,0.330112345,0.236937326,0.779599537,0.141083191,0.684932577,0.484203488,0.257581797,0.591507201,0.884147846,0.583891385,0.328472877,0.639514401,0.09670237,0.640232184,0.336027498,0.482189848,0.62377131,0.785801442,0.607137162,0.816157926,0.350684311,0.908576608,0.604245609,0.83571902,0.108832205,0.512241805,0.865977143,0.335280334,0.327673543,0.608341034,0.180484802,0.743830414,0.584187573,0.105251968,0.038613558,0.119146264,0.34693086,0.075414236,0.092371983,0.202377312,0.042681578,0.048019796,0.061736851,0.060673513,0.082778442,0.104851114,0.105788742,0.117660317,0.390198971,0.20397594,0.119483472,0.085084808,0.090649581,0.251008524,0.099039628,0.020899866,0.016763615,0.076208941,0.067272243,0.017699997,0.167843913,0.191543046,0.036588184,0.084675413,0.150815891,0.026041459,0.037014398,0.243235977,0.412213068,0.04215652,0.189000966,0.365504996,0.019400027,0.075920853,0.063065673,0.22713229,0.215944914,0.019918692,0.082026428,0.33454024,0.06859509,0.070812512,0.349537751,0.193793032,0.128575291,0.069731706,0.242445226,0.011724382,0.028567839,0.40895297,0.116460197,0.052746442,0.021050112,0.084822763,0.489512854,0.095752406,0.09064147,0.055450441,0.072161747,0.226691902,0.037399433,0.296058012,0.034400762,0.020318524,0.15197946,0.328034759,0.040368755,0.084136799,0.160422797,0.056750228,0.252899246,0.021234098,0.237795574,0.572510246,0.096240015,0.348572362,0.192325527,0.198760282,0.071538982,0.523025395,0.017550037,0.087984916,0.077250464,0.22389895,0.263272495,0.330617979,0.151268668,0.253204179,0.523817122,0.494083584,0.698168096,0.197728269,0.766448348,0.447551661,0.815452498,0.174380664,0.430741559,0.597300751,0.849421436,0.744882307,0.46212864,0.16511361,0.964464245,0.335817884,0.637632071
620.0,0.0165,0.0896,0.7879,0.1995,0.5928,0.4277,0.3007,0.1964,0.1122,0.0642,0.0302,0.3984,0.3475,0.3984,0.227,0.1083,0.6508,0.498,0.0574,0.5881,0.6123,0.553,0.1035,0.2407,0.8086,0.267,0.1334,0.512,0.7562,0.161,0.5558,0.7497,0.6765,0.1202,0.0547,0.3993,0.4851,0.6525,0.2265,0.4429,0.5892,0.6314,0.8561,0.3751,0.2771,0.3284,0.2515,0.7869,0.1392,0.6941,0.4846,0.26,0.6001,0.8847,0.589,0.3322,0.642,0.0966,0.6418,0.34,0.4881,0.628,0.7777,0.6119,0.8177,0.35,0.9087,0.6029,0.8382,0.112,0.5115,0.8654,0.3381,0.3271,0.6012,0.1751,0.7447,0.5845,0.1018,0.0375,0.1121,0.343,0.0721,0.0898,0.1945,0.0409,0.0452,0.0575,0.0581,0.0793,0.1069,0.1049,0.1167,0.388,0.2022,0.1119,0.0808,0.0849,0.2446,0.096,0.0194,0.0154,0.0718,0.066,0.0178,0.164,0.1847,0.0373,0.08,0.1476,0.0256,0.0365,0.2435,0.4068,0.0408,0.1842,0.361,0.0194,0.0752,0.0617,0.2209,0.2048,0.0187,0.08,0.33,0.0685,0.0698,0.345,0.19,0.126,0.0694,0.2394,0.0117,0.028,0.4083,0.1155,0.052,0.0212,0.0835,0.4915,0.0971,0.092,0.0561,0.0697,0.229,0.04,0.2959,0.0346,0.0203,0.1508,0.3257,0.0405,0.0849,0.1567,0.06,0.2518,0.025,0.2363,0.5683,0.1031,0.3632,0.1986,0.1958,0.0754,0.5334,0.0191,0.1114,0.0899,0.2367,0.2888,0.3447,0.1914,0.2526,0.5164,0.542,0.6996,0.217,0.8113,0.5071,0.8225,0.1987,0.4723,0.6047,0.8618,0.7625,0.4638,0.166,0.9651,0.3976,0.6656
625.0,0.016156275,0.089362247,0.787639121,0.1995,0.592659607,0.427236821,0.300259525,0.196118908,0.1120021,0.064053725,0.03043814,0.411928356,0.361484633,0.409014812,0.237716507,0.111020208,0.667937462,0.524667761,0.058730633,0.633320182,0.612056035,0.565134196,0.125188796,0.297741401,0.829668491,0.328944536,0.159472523,0.577006915,0.779143024,0.195240029,0.594874904,0.751185053,0.721648904,0.126239441,0.053770333,0.400617732,0.530222174,0.678430262,0.262168532,0.459122914,0.599305582,0.661290255,0.856753914,0.371674673,0.275932101,0.327133868,0.261501102,0.793330665,0.13446669,0.700751405,0.485055033,0.262250838,0.60649123,0.885975097,0.593935644,0.33540067,0.648199236,0.096513261,0.643377781,0.34405851,0.493388427,0.630978802,0.777994176,0.616922881,0.819468037,0.348957974,0.908178756,0.601415318,0.840232494,0.116681433,0.510960953,0.865491069,0.341279694,0.326596004,0.595820578,0.170910068,0.748240985,0.586869801,0.096059202,0.037268462,0.110513921,0.341938832,0.069869576,0.088117589,0.192495296,0.040480198,0.044298832,0.056161748,0.057398283,0.078341319,0.110082608,0.105738087,0.117452568,0.389985154,0.203524898,0.106523396,0.077730228,0.080357582,0.239827315,0.090944884,0.018787243,0.014576995,0.068717865,0.064379833,0.0177189,0.160624174,0.179709753,0.038537608,0.076564944,0.146118651,0.026200948,0.034921715,0.243555858,0.39841216,0.039991998,0.180486119,0.358583673,0.019293799,0.076109619,0.058684989,0.218250392,0.198960687,0.017932705,0.078220491,0.321409066,0.068774525,0.069226613,0.336441496,0.187210182,0.120709152,0.069224951,0.237186743,0.011831511,0.027669541,0.412513582,0.116937248,0.051157254,0.021156365,0.083226298,0.496466827,0.09935905,0.093889996,0.057137285,0.06728762,0.233510771,0.045556327,0.297915357,0.034968325,0.020481459,0.150498085,0.3249599,0.04074966,0.086258813,0.152251877,0.063500854,0.25416012,0.035424257,0.236370397,0.568225151,0.116939623,0.379657399,0.198344955,0.197343522,0.080211133,0.54175661,0.021056251,0.144129683,0.108947551,0.251289386,0.311643351,0.361093865,0.227594162,0.251819404,0.513703749,0.584619292,0.700017522,0.233966522,0.841290749,0.56096959,0.827584972,0.215536381,0.510454772,0.603947306,0.86941903,0.77622893,0.465278378,0.166941512,0.964840641,0.453349726,0.685805933
630.0,0.016,0.0892,0.7878,0.1995,0.5931,0.4268,0.3,0.1958,0.1118,0.064,0.0307,0.4203,0.3712,0.4154,0.2464,0.1129,0.6817,0.5459,0.0601,0.6707,0.6115,0.573,0.15,0.3579,0.8449,0.3874,0.1872,0.6247,0.7952,0.2255,0.6283,0.7521,0.7579,0.1299,0.0518,0.4011,0.5679,0.6975,0.2972,0.4696,0.6095,0.6871,0.8564,0.3646,0.275,0.3263,0.2683,0.7998,0.1285,0.7057,0.4855,0.2643,0.6115,0.8884,0.598,0.3384,0.654,0.0964,0.645,0.348,0.4979,0.634,0.7825,0.622,0.8213,0.348,0.907,0.6,0.8413,0.1231,0.5101,0.8662,0.3447,0.3264,0.5918,0.1675,0.7534,0.591,0.0899,0.0371,0.1086,0.3409,0.0682,0.0869,0.1905,0.0398,0.0432,0.055,0.0568,0.0773,0.1139,0.1078,0.1195,0.3943,0.2064,0.1026,0.0755,0.0769,0.2359,0.0856,0.0187,0.0143,0.0665,0.063,0.0176,0.158,0.1775,0.0406,0.0741,0.1447,0.0273,0.0331,0.2439,0.3891,0.0397,0.1776,0.3574,0.0191,0.0782,0.0554,0.2169,0.1966,0.0177,0.0768,0.3115,0.0693,0.0689,0.3269,0.185,0.1148,0.0692,0.2356,0.0122,0.0275,0.4233,0.122,0.0504,0.021,0.0832,0.504,0.1024,0.096,0.0584,0.0652,0.239,0.0546,0.3022,0.0356,0.0209,0.1505,0.325,0.0411,0.0889,0.1494,0.067,0.2608,0.0607,0.2389,0.573,0.1381,0.3992,0.1954,0.2034,0.0862,0.5504,0.0234,0.1861,0.1289,0.2687,0.3346,0.3802,0.2595,0.2508,0.5136,0.62,0.7002,0.248,0.861,0.608,0.8314,0.228,0.5432,0.5972,0.8754,0.7868,0.4659,0.1686,0.9643,0.5026,0.6998
635.0,0.015999888,0.088937241,0.788642124,0.1995,0.594111007,0.426078531,0.29981181,0.195221782,0.111461019,0.063935384,0.030899125,0.425953233,0.378431642,0.419589089,0.252788282,0.113823645,0.692822444,0.556798786,0.061573913,0.700734164,0.610496627,0.576561936,0.178339842,0.419563891,0.855697027,0.435251983,0.215676383,0.656114348,0.80617557,0.247426192,0.656919653,0.752834106,0.784701572,0.132789405,0.049006173,0.401002091,0.598922731,0.711083363,0.330715636,0.476357339,0.62093046,0.709271843,0.85562654,0.355126783,0.274147772,0.325682746,0.273283625,0.806755099,0.12090346,0.709531175,0.485865227,0.266125893,0.615589842,0.891861645,0.600492959,0.341461337,0.655539127,0.096207082,0.646591382,0.351595136,0.501431353,0.638325528,0.787728572,0.626832191,0.823016205,0.34748478,0.905544581,0.598807248,0.841330559,0.131463615,0.508556731,0.86711318,0.348162115,0.326897039,0.588640494,0.164477112,0.758503742,0.596190427,0.083371092,0.036373544,0.100082199,0.336906506,0.066559168,0.085671282,0.182776778,0.03652586,0.039530994,0.051386149,0.054720756,0.073497024,0.117839125,0.11075645,0.122604468,0.399440054,0.209612417,0.099180704,0.0735462,0.073609124,0.231766024,0.0801173,0.019231719,0.014125116,0.064543048,0.062367751,0.01753088,0.156321532,0.178944896,0.043644334,0.072214724,0.141700267,0.028233679,0.031256182,0.245641215,0.378828214,0.039996385,0.174934256,0.356376383,0.018856111,0.080827827,0.052136086,0.214610254,0.195333928,0.017611541,0.07570182,0.300187325,0.070029113,0.068507859,0.317298336,0.182815641,0.108426793,0.069358423,0.234226605,0.012762582,0.027355873,0.439890165,0.130696996,0.049754409,0.020656286,0.084728021,0.513529204,0.106268555,0.097861807,0.059731043,0.063990662,0.24416801,0.067918385,0.307894015,0.036594654,0.02138138,0.150807387,0.32628557,0.041544673,0.093956195,0.149615017,0.069938958,0.272079031,0.107238978,0.246946246,0.5840695,0.167657106,0.4230029,0.186526926,0.215134019,0.093743821,0.561667886,0.026118854,0.238579338,0.144077938,0.29010107,0.360125206,0.402687539,0.283531526,0.249490109,0.514351277,0.645821043,0.700663867,0.258316888,0.874911194,0.646226357,0.834532317,0.237227989,0.567920598,0.584565439,0.882018058,0.794646945,0.464290762,0.171813232,0.962707224,0.54385033,0.709241622
640.0,0.016,0.0886,0.7905,0.1995,0.5957,0.4254,0.2995,0.1946,0.1111,0.0638,0.0311,0.4303,0.3845,0.4229,0.2575,0.1142,0.7021,0.5623,0.0631,0.7251,0.6096,0.577,0.2092,0.4827,0.8624,0.4714,0.2439,0.6765,0.8144,0.2655,0.6821,0.7536,0.803,0.1361,0.0464,0.4007,0.6227,0.7197,0.3614,0.4803,0.6345,0.7288,0.8551,0.3462,0.2731,0.3248,0.2768,0.8125,0.116,0.7122,0.4862,0.2679,0.6183,0.8945,0.602,0.3439,0.655,0.096,0.6478,0.355,0.5038,0.643,0.7898,0.6312,0.8245,0.347,0.9049,0.5974,0.8421,0.1422,0.5073,0.8678,0.3511,0.3288,0.5856,0.1617,0.7631,0.6028,0.0796,0.0352,0.0883,0.3319,0.0651,0.0846,0.1723,0.0325,0.0352,0.047,0.0519,0.0685,0.1224,0.1146,0.1271,0.4061,0.2147,0.0963,0.0719,0.0719,0.228,0.077,0.021,0.0141,0.0629,0.062,0.0175,0.155,0.1828,0.0481,0.0707,0.1381,0.0296,0.0302,0.2506,0.3725,0.0411,0.1727,0.356,0.0187,0.0847,0.0503,0.2119,0.1951,0.0176,0.074,0.2932,0.0705,0.0683,0.3117,0.181,0.1047,0.0698,0.2336,0.0136,0.0273,0.4637,0.1447,0.0487,0.0203,0.0889,0.5235,0.1104,0.1,0.0611,0.0628,0.25,0.0855,0.3157,0.038,0.0222,0.1518,0.3293,0.0421,0.0999,0.1517,0.073,0.2862,0.1699,0.2616,0.5988,0.2049,0.4512,0.1769,0.231,0.1029,0.5754,0.0293,0.2993,0.158,0.3165,0.388,0.4297,0.3054,0.2482,0.5152,0.665,0.7006,0.266,0.8835,0.6776,0.8374,0.2466,0.5862,0.5714,0.8872,0.7998,0.4616,0.1773,0.9589,0.5793,0.7158
645.0,0.016093918,0.088249673,0.793429485,0.1995,0.597738301,0.425075033,0.298917238,0.194168774,0.110841152,0.063564705,0.031372574,0.434552152,0.390775986,0.426438592,0.261178332,0.11444555,0.710339254,0.567791408,0.064631732,0.745479984,0.609282822,0.576037489,0.241990373,0.54711882,0.865602948,0.493728145,0.270668795,0.690965565,0.821925277,0.28212295,0.705241914,0.75445576,0.814370802,0.141321944,0.045269977,0.400462249,0.638840188,0.724202743,0.387608191,0.482302325,0.651275944,0.746646872,0.85528963,0.341512129,0.271694866,0.323329214,0.279128532,0.815441115,0.115731175,0.713772237,0.486534006,0.269781212,0.619490184,0.894969387,0.603216118,0.34519365,0.654844755,0.095846006,0.648422945,0.358404264,0.504960463,0.647006368,0.78280384,0.634994344,0.825611376,0.346103361,0.905812338,0.595449117,0.845059576,0.155742193,0.50717557,0.868096529,0.353051094,0.332712161,0.582037331,0.158982896,0.766964401,0.611082202,0.079986142,0.033699767,0.076910134,0.327952255,0.063887478,0.083734843,0.162043571,0.029886298,0.031529262,0.042766431,0.048836465,0.06357095,0.128045675,0.119202658,0.133357681,0.414839477,0.223235245,0.093605002,0.070366765,0.071868235,0.224783258,0.077574019,0.02386302,0.014162907,0.061400627,0.061398882,0.017931592,0.153178797,0.189522503,0.054250447,0.069103417,0.134273092,0.031844042,0.03057498,0.259410661,0.372690175,0.043090997,0.170752403,0.356995743,0.018937643,0.090449635,0.051476077,0.208236077,0.195525456,0.018000825,0.070843509,0.293159768,0.069240219,0.068422908,0.312395502,0.179676632,0.105427123,0.070502611,0.234408491,0.014749633,0.027400574,0.495740372,0.165058778,0.046797974,0.020087316,0.095176542,0.532284284,0.114288583,0.10300026,0.062499214,0.060645609,0.257571167,0.107585942,0.326449368,0.03979402,0.023481391,0.153746908,0.334074201,0.042730082,0.105403097,0.159231739,0.076501252,0.301537458,0.24903308,0.282626021,0.614495113,0.249800039,0.484136568,0.171805745,0.250174172,0.113823234,0.591692723,0.033031203,0.367279915,0.172400007,0.349288937,0.418645023,0.462727956,0.329264015,0.247201665,0.515852815,0.680500293,0.699338546,0.272128844,0.887126407,0.703879613,0.840254877,0.2594309,0.599327588,0.563010019,0.889048708,0.802549367,0.459088811,0.185870715,0.952099236,0.610907004,0.720884581
650.0,0.0166,0.0879,0.7963,0.1995,0.5995,0.4247,0.2982,0.1938,0.1106,0.0633,0.0317,0.4384,0.3968,0.4298,0.264,0.1145,0.7181,0.5741,0.0662,0.7622,0.609,0.576,0.2754,0.6112,0.8675,0.5029,0.2955,0.701,0.8282,0.301,0.7259,0.755,0.8221,0.1491,0.045,0.4,0.6503,0.727,0.4097,0.4836,0.6712,0.7622,0.8558,0.3405,0.2704,0.3219,0.2809,0.8164,0.1158,0.7153,0.4867,0.2716,0.6212,0.8958,0.604,0.3467,0.656,0.0957,0.6492,0.362,0.5056,0.651,0.7582,0.6386,0.826,0.345,0.9069,0.5937,0.8483,0.1723,0.5073,0.869,0.3553,0.3377,0.5793,0.1567,0.7723,0.6212,0.0829,0.0321,0.0665,0.3259,0.063,0.0833,0.1517,0.0282,0.0287,0.039,0.0458,0.059,0.1344,0.125,0.1411,0.4262,0.2341,0.0915,0.0692,0.0719,0.2227,0.0817,0.0286,0.0146,0.0602,0.061,0.0191,0.152,0.1961,0.0627,0.0679,0.1306,0.0348,0.0328,0.2726,0.3778,0.0462,0.1698,0.3602,0.0198,0.0977,0.0566,0.2059,0.1986,0.0191,0.0659,0.2963,0.0653,0.0688,0.3191,0.179,0.1107,0.0715,0.2362,0.0163,0.0275,0.5369,0.1938,0.0438,0.02,0.1045,0.54,0.1178,0.106,0.0637,0.0585,0.265,0.1342,0.3383,0.0423,0.0255,0.1563,0.3398,0.0436,0.1109,0.1752,0.081,0.3173,0.3303,0.3096,0.6308,0.3012,0.5226,0.1701,0.2711,0.1266,0.6092,0.0373,0.4384,0.1879,0.3885,0.4518,0.5014,0.3583,0.2462,0.5195,0.693,0.6981,0.277,0.8888,0.7253,0.8427,0.2772,0.6117,0.5611,0.8904,0.8045,0.4578,0.1981,0.9435,0.6372,0.7243
655.0,0.017444103,0.087551532,0.79801801,0.1995,0.600302425,0.423834127,0.297517986,0.193317039,0.110275027,0.06307974,0.032055987,0.441509839,0.402187368,0.432515019,0.266085963,0.114244848,0.725851226,0.581173421,0.067832975,0.775549633,0.608097299,0.578469159,0.308067288,0.673322173,0.86993386,0.500719618,0.317591325,0.707674567,0.832403051,0.326595158,0.743600784,0.754817759,0.829112876,0.160468328,0.047143533,0.398973675,0.660165603,0.730160371,0.427859132,0.485226425,0.694066103,0.77478142,0.856027823,0.349195981,0.269628035,0.321090717,0.282690362,0.81626762,0.122718871,0.717719372,0.48649865,0.273167814,0.62518536,0.89928242,0.604143114,0.349689643,0.658942548,0.095496687,0.65082005,0.365955197,0.506305751,0.655732732,0.7093251,0.64232867,0.825342795,0.343974195,0.906745591,0.592862614,0.849718172,0.192196043,0.506673881,0.871356406,0.359069148,0.34297747,0.57850753,0.155163149,0.781126431,0.633342816,0.091948158,0.030668702,0.059370262,0.326502052,0.062524277,0.083410568,0.141722697,0.027587626,0.027563289,0.036475327,0.043300256,0.055700633,0.141151746,0.132813403,0.150622171,0.441301179,0.247104302,0.090303387,0.068638836,0.071911086,0.222035094,0.092061505,0.035526373,0.015556631,0.059358254,0.060970149,0.020850049,0.151907387,0.199309163,0.074032203,0.067453282,0.127744943,0.038789918,0.037239491,0.290817929,0.394437675,0.050827455,0.170820535,0.366056085,0.021337555,0.106930447,0.066083105,0.206538211,0.20638247,0.020824457,0.057613843,0.311301034,0.057595963,0.069480562,0.337343418,0.178841517,0.123600096,0.072993667,0.23867181,0.018555497,0.027269695,0.588830967,0.233095971,0.038706856,0.02020673,0.117406876,0.546843209,0.121009156,0.108135694,0.064483523,0.057233724,0.27033029,0.165589737,0.349733696,0.045813194,0.028394448,0.15930118,0.345792697,0.044926636,0.116868121,0.200019175,0.086874366,0.332766433,0.397528366,0.342314955,0.647248419,0.358520101,0.568045842,0.177830739,0.292425884,0.141420137,0.626479015,0.04208886,0.508589149,0.206093781,0.435132439,0.487682175,0.546074151,0.397328324,0.244880725,0.529521467,0.702974743,0.698079485,0.280856059,0.891494278,0.742076852,0.844300911,0.302692206,0.627802231,0.570857231,0.894101858,0.807053284,0.459593382,0.214826003,0.934503888,0.656791004,0.725804766
660.0,0.0193,0.0872,0.7989,0.1995,0.6003,0.4226,0.2969,0.1927,0.1099,0.0629,0.0324,0.4441,0.4071,0.4347,0.2676,0.1138,0.7332,0.5881,0.0695,0.7861,0.6065,0.581,0.3392,0.7309,0.8716,0.4875,0.337,0.7119,0.8348,0.3584,0.7585,0.7539,0.8345,0.1757,0.0534,0.3974,0.6685,0.7326,0.4428,0.4868,0.7174,0.7846,0.8554,0.3733,0.2689,0.3203,0.2843,0.8141,0.1411,0.7204,0.4858,0.2745,0.6295,0.9028,0.604,0.3529,0.663,0.0952,0.6528,0.37,0.5065,0.661,0.6471,0.6457,0.8243,0.343,0.9059,0.5924,0.8499,0.2155,0.5055,0.8742,0.3632,0.3479,0.5792,0.1545,0.791,0.6454,0.1094,0.0294,0.0538,0.3299,0.0624,0.0841,0.1326,0.0275,0.0274,0.0347,0.0411,0.053,0.1485,0.1406,0.1601,0.456,0.26,0.0899,0.0685,0.0719,0.2221,0.111,0.0459,0.0172,0.059,0.061,0.0234,0.152,0.2002,0.0886,0.0674,0.1251,0.0427,0.045,0.3141,0.4271,0.0565,0.1735,0.3742,0.0237,0.116,0.0819,0.209,0.2182,0.0232,0.049,0.3437,0.0491,0.0703,0.3718,0.179,0.147,0.0744,0.2411,0.0209,0.0267,0.6487,0.2838,0.0334,0.0213,0.1346,0.5507,0.1227,0.11,0.0648,0.0562,0.275,0.2013,0.3594,0.0504,0.0327,0.1619,0.3507,0.0465,0.1219,0.2338,0.095,0.3454,0.4504,0.3765,0.6617,0.4194,0.6163,0.198,0.3121,0.1581,0.6405,0.0475,0.5729,0.2249,0.4864,0.5233,0.5937,0.4435,0.2434,0.5435,0.711,0.6985,0.284,0.895,0.7552,0.8451,0.3343,0.6477,0.5923,0.8983,0.8094,0.4651,0.236,0.9255,0.6719,0.7264
665.0,0.022313206,0.086854999,0.799538155,0.1995,0.59984099,0.421233465,0.296337193,0.191996061,0.109531608,0.062742871,0.032699154,0.44647791,0.411744415,0.436619048,0.268756016,0.113324347,0.739790603,0.594031962,0.071166644,0.794586153,0.604398133,0.581074486,0.367601833,0.781003621,0.871130401,0.458661088,0.353523758,0.714699864,0.836052632,0.397545056,0.770922318,0.752434869,0.837015655,0.195340625,0.062966764,0.395427086,0.675096824,0.732891352,0.455318958,0.487817437,0.73855352,0.792102749,0.853609833,0.412973858,0.267700951,0.318877676,0.285444584,0.809709889,0.16836268,0.722590978,0.484558273,0.275654333,0.632181671,0.90373285,0.603961653,0.355023784,0.667090893,0.094803266,0.654509695,0.373802575,0.50563761,0.666572612,0.576369273,0.64839057,0.823624463,0.342001788,0.905273258,0.591655061,0.849947091,0.242355767,0.504216477,0.876484204,0.36652532,0.350774889,0.581567289,0.154743367,0.799134042,0.655410059,0.134413188,0.028219481,0.047779591,0.336961603,0.062642735,0.085558283,0.123720033,0.02774369,0.027597855,0.0333056,0.038726177,0.049984357,0.156527819,0.146792997,0.168529612,0.46667855,0.271540492,0.090090339,0.06859563,0.071886976,0.22403201,0.138736411,0.06081874,0.019715561,0.059121641,0.061259787,0.026800782,0.152909158,0.197497728,0.106853297,0.067688821,0.121945725,0.045720215,0.056382849,0.342720318,0.476429531,0.062896689,0.177699827,0.384390647,0.026931932,0.123589871,0.104895929,0.213559869,0.23346207,0.026361611,0.04192741,0.391987298,0.041621678,0.071145105,0.424590376,0.181329492,0.181584373,0.075146445,0.24272333,0.023097331,0.025657382,0.714210097,0.348593508,0.029038566,0.023275592,0.156979212,0.550021048,0.121896492,0.112121212,0.064409091,0.054963304,0.280310857,0.241114914,0.365893,0.056147588,0.038713312,0.163106323,0.352847468,0.048035784,0.124444419,0.277226235,0.106376777,0.352247102,0.486193911,0.407622895,0.672027194,0.481609964,0.663272226,0.22908824,0.327658905,0.176469108,0.648337075,0.053598362,0.625184305,0.242116265,0.540076635,0.555564432,0.641399686,0.495576541,0.241962167,0.55865516,0.71767906,0.698397444,0.286734615,0.898609289,0.765789133,0.845362223,0.371598031,0.671436998,0.623096123,0.900931456,0.810556039,0.474512493,0.2619193,0.916687449,0.684912714,0.727049912
